"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"525",525,525,"Correa-Ramirez, Miguel Mauricio",65,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"526",526,526,"Corro, Erick",6,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"527",527,527,"Cruz-Labana, Jose Domingo",43,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"528",528,528,"Cuautle, Mariana",57,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"529",529,529,"Dattilo, Wesley",1,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"A-6371-2012","0000-0002-4758-4379","WOS:000517660300001",103,"J","2020","WILEY"
"530",530,530,"de la Mora, Aldo",14,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"531",531,531,"Diaz-Montiel, Luis A.",51,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"532",532,532,"Ennis, Katherine K.",49,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"533",533,533,"Escalante-Jimenez, Ana Leticia",16,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"534",534,534,"Escobar, Federico",27,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"C-1396-2011","0000-0003-0179-7528","WOS:000517660300001",103,"J","2020","WILEY"
"535",535,535,"Falcao, Jessica C. de Faria",11,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"536",536,536,"Garcia-Martinez, Miguel A.",63,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"537",537,537,"Gomez-Acevedo, Sandra Luz",71,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"538",538,538,"Gomez-Lazaga, Maria",56,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"539",539,539,"Guevara, Roger",8,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"540",540,540,"Hajian-Forooshani, Zachary",78,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"541",541,541,"Hernandez-Flores, Jaime",37,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"542",542,542,"Horta-Vega, Jorge Victor",42,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"543",543,543,"Huber-Sannwald, Elisabeth",26,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"544",544,544,"Janda, Milan",66,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"H-7216-2014","0000-0003-3038-0107","WOS:000517660300001",103,"J","2020","WILEY"
"545",545,545,"Joaqui, Tatiana",74,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"546",546,546,"Jones, Robert W.",69,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"547",547,547,"Juarez-Juarez, Brenda",21,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"548",548,548,"Lachaud, Jean-Paul",39,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"549",549,549,"Luna, Pedro",7,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-0047-6469","WOS:000517660300001",103,"J","2020","WILEY"
"550",550,550,"MacGregor-Fors, Ian",79,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"551",551,551,"Madora-Astudillo, Martha",60,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"552",552,552,"Madrigal-Chavero, Ricardo",10,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"553",553,553,"Mandujano, Viviana Martinez",77,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"554",554,554,"Marques, Tatianne",75,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"555",555,555,"Martinez-Falcon, Ana P.",17,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"556",556,556,"Martinez-Tlapa, Dora Luz",25,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"557",557,557,"Montiel-Reyes, Fernando J.",28,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"558",558,558,"Moreno, Claudia E.",23,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"559",559,559,"Navarrete-Heredia, Jose L.",45,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"560",560,560,"Pale, Michel",62,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"561",561,561,"Perez-Dominguez, Juan Francisco",47,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"562",562,562,"Perez-Lachaud, Gabriela",31,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"563",563,563,"Perez-Toledo, Gibran Renoy",32,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"564",564,564,"Philpott, Stacy M.",73,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"565",565,565,"Quiroz-Robedo, Luis N.",53,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"566",566,566,"Ramirez-Hernandez, Alfredo",15,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,"P-1866-2014","0000-0002-7261-7443","WOS:000517660300001",103,"J","2020","WILEY"
"567",567,567,"Reyes-Munoz, Jesus Lumar",40,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"568",568,568,"Reynoso-Campos, Jose Javier",44,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"569",569,569,"Rivera-Salinas, Iris Saraeny",34,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"570",570,570,"Rocha-Ortega, Maya",61,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"571",571,571,"Rodriguez-Garza, Juan Antonio",46,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"572",572,572,"Rojas, Patricia",67,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"573",573,573,"Romero, Agustin Rafael Garcia",13,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"574",574,574,"Rosas-Mejia, Madai",54,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"575",575,575,"Saenz, Laura",50,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"576",576,576,"Sandoval, Ashley Garcia Colon",19,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"577",577,577,"Soto-Cardenas, Miguel Angel",64,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"578",578,578,"Tarango-Arambula, Luis Antonio",52,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"579",579,579,"Toledo, Javier Martinez",38,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"580",580,580,"Torres-Ricario, Rene",68,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"581",581,581,"Ugalde-Lezama, Saul",72,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"582",582,582,"Valenzuela-Gonzalez, Jorge E.",41,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"583",583,583,"Varela-Hernandez, Fernando",29,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"584",584,584,"Vasquez-Bolanos, Miguel",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"585",585,585,"Villalobos, Fabricio",9,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"586",586,586,"Villalvazo-Palacios, Margarita",55,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"587",587,587,"Villarreal, Andres I.",18,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"588",588,588,"Zamora-Gutierrez, Veronica",76,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000517660300001",103,"J","2020","WILEY"
"589",589,589,"Atwood, Todd C.",2,"US Geol Survey, Alaska Sci Ctr, 4210 Univ Dr, Anchorage, AK 99508 USA.","us geol survey","4210 univ dr","99508","anchorage","ak","usa",NA,NA,NA,"WOS:000518696800013",104,"J","2020","WILEY"
"590",590,590,"Durner, George M.",3,"US Geol Survey, Alaska Sci Ctr, 4210 Univ Dr, Anchorage, AK 99508 USA.","us geol survey","4210 univ dr","99508","anchorage","ak","usa",NA,NA,"0000-0002-3370-1191","WOS:000518696800013",104,"J","2020","WILEY"
"591",591,591,"Pagano, Anthony M.",1,"US Geol Survey, Alaska Sci Ctr, 4210 Univ Dr, Anchorage, AK 99508 USA.","us geol survey","4210 univ dr","99508","anchorage","ak","usa",NA,NA,"0000-0003-2176-0909","WOS:000518696800013",104,"J","2020","WILEY"
"592",592,592,"Williams, Terrie M.",4,"Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, 130 McAllister Way, Santa Cruz, CA 95060 USA.","univ calif santa cruz","130 mcallister way","95060","santa cruz","ca","usa",NA,NA,"0000-0001-8170-009X","WOS:000518696800013",104,"J","2020","WILEY"
"593",593,593,"Jowanowitsch, Kim K.",2,"Univ Wurzburg, Dept Anim Ecol & Trop Biol, Bioctr, D-97074 Wurzburg, Germany.","univ wurzburg","dept anim ecol & trop biol","97074"," wurzburg",NA,"germany",NA,NA,NA,"WOS:000518696800008",105,"J","2020","WILEY"
"594",594,594,"Kallnik, Katharina",3,"Univ Wurzburg, Dept Anim Ecol & Trop Biol, Bioctr, D-97074 Wurzburg, Germany.","univ wurzburg","dept anim ecol & trop biol","97074"," wurzburg",NA,"germany",NA,NA,NA,"WOS:000518696800008",105,"J","2020","WILEY"
"595",595,595,"Requier, Fabrice",1,"Univ Wurzburg, Dept Anim Ecol & Trop Biol, Bioctr, D-97074 Wurzburg, Germany.","univ wurzburg","dept anim ecol & trop biol","97074"," wurzburg",NA,"germany",NA,NA,"0000-0003-1638-3141","WOS:000518696800008",105,"J","2020","WILEY"
"596",596,596,"Steffan-Dewenter, Ingolf",4,"Univ Wurzburg, Dept Anim Ecol & Trop Biol, Bioctr, D-97074 Wurzburg, Germany.","univ wurzburg","dept anim ecol & trop biol","97074"," wurzburg",NA,"germany",NA,NA,"0000-0003-1359-3944","WOS:000518696800008",105,"J","2020","WILEY"
"597",597,597,"Douma, Jacob C.",2,"Wageningen Univ, Ctr Crop Syst Anal, Droevendaalsesteeg 1, NL-6708 PB Wageningen, Netherlands.","wageningen univ","ctr crop syst anal","6708"," pb wageningen",NA,"netherlands",NA,"C-9721-2014","0000-0002-8779-838X","WOS:000518696800022",106,"J","2020","WILEY"
"598",598,598,"Shipley, Bill",1,"Univ Sherbrooke, Dept Biol, Sherbrooke, PQ J1K 2R1, Canada.","univ sherbrooke","dept biol"," j1k 2r1","pq",NA,"canada",NA,NA,"0000-0002-7026-3880","WOS:000518696800022",106,"J","2020","WILEY"
"599",599,599,"Amundrud, Sarah L.",23,"Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada.","univ british columbia","dept zool"," v6t 1z4","bc",NA,"canada",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"600",600,600,"Antiqueira, Pablo A. P.",20,"Univ Estadual Campinas, Inst Biol, Dept Anim Biol, Lab Multitroph Interact & Biodivers,UNICAMP, BR-13083862 Campinas, SP, Brazil.","univ estadual campinas","inst biol","13083862"," campinas","sp","brazil",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"601",601,601,"Atwood, Trisha B.",14,"Utah State Univ, Dept Watershed Sci, Logan, UT 84322 USA.","utah state univ","dept watershed sci","84322","logan","ut","usa",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"602",602,602,"Barberis, Ignacio M.",11,"Univ Nacl Rosario, Fac Ciencias Agr, Inst Invest Ciencias Agr Rosario, IICAR CONICET UNR, S2125ZAA, Zavalla, Argentina.","univ nacl rosario","fac ciencias agr",NA,"szaa","zavalla","argentina",NA,NA,"0000-0002-6605-9270","WOS:000517227100001",107,"J","2020","WILEY"
"603",603,603,"Campos, Alice B. A.",25,"Univ Fed Rio de Janeiro, Ctr Ciencias Saude, Inst Biol, Dept Ecol, BR-68020 Rio De Janeiro, RJ, Brazil.","univ fed rio de janeiro","ctr ciencias saude","68020"," rio de janeiro","rj","brazil",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"604",604,604,"Carrias, Jean-Francois",17,"Univ Clermont Auvergne, LMGE, CNRS, F-63000 Clermont Ferrand, France.","univ clermont auvergne","lmge","63000"," clermont ferrand",NA,"france",NA,NA,"0000-0002-6201-1544","WOS:000517227100001",107,"J","2020","WILEY"
"605",605,605,"Cereghino, Regis",2,"Univ Toulouse, Ecolab, Lab Ecol Fonct & Environm, INPT,CNRS,UPS, F-21941901 Toulouse, France.","univ toulouse","ecolab","2194190"," toulouse",NA,"france",NA,NA,"0000-0003-3981-3159","WOS:000517227100001",107,"J","2020","WILEY"
"606",606,606,"Corbara, Bruno",8,"Univ Clermont Auvergne, LMGE, CNRS, F-63000 Clermont Ferrand, France.","univ clermont auvergne","lmge","63000"," clermont ferrand",NA,"france",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"607",607,607,"deOmena, Paula M.",24,"Univ Estadual Campinas, Inst Biol, Dept Anim Biol, Lab Multitroph Interact & Biodivers,UNICAMP, BR-13083862 Campinas, SP, Brazil.","univ estadual campinas","inst biol","13083862"," campinas","sp","brazil",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"608",608,608,"Dezerald, Olivier",12,"Univ Antilles, Univ Guyane, AgroParisTech, CNRS,ECOFOG,CIRAD,INRA, F-97379 Kourou, France.","univ antilles","univ guyane","97379"," kourou",NA,"france",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"609",609,609,"Farjalla, Vinicius F.",10,"Univ Fed Rio de Janeiro, Ctr Ciencias Saude, Inst Biol, Dept Ecol, BR-68020 Rio De Janeiro, RJ, Brazil.","univ fed rio de janeiro","ctr ciencias saude","68020"," rio de janeiro","rj","brazil",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"610",610,610,"Freire, Rodrigo",21,"Univ Nacl Rosario, Fac Ciencias Agr, Inst Invest Ciencias Agr Rosario, IICAR CONICET UNR, S2125ZAA, Zavalla, Argentina.","univ nacl rosario","fac ciencias agr",NA,"szaa","zavalla","argentina",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"611",611,611,"Hammill, Edd",13,"Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada.","univ british columbia","dept zool"," v6t 1z4","bc",NA,"canada",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"612",612,612,"Leal, Juliana S.",18,"Univ Fed Rio de Janeiro, Ctr Ciencias Saude, Inst Biol, Dept Ecol, BR-68020 Rio De Janeiro, RJ, Brazil.","univ fed rio de janeiro","ctr ciencias saude","68020"," rio de janeiro","rj","brazil",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"613",613,613,"Leroy, Celine",7,"Univ Montpellier, INRA, CNRS, CIRAD,AMAP,IRD, F-34095 Montpellier 5, France.","univ montpellier","inra","34095"," montpellier ",NA,"france",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"614",614,614,"MacDonald, A. Andrew M.",4,"Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada.","univ british columbia","dept zool"," v6t 1z4","bc",NA,"canada",NA,NA,"0000-0003-1162-169X","WOS:000517227100001",107,"J","2020","WILEY"
"615",615,615,"Marino, Nicholas A. C.",5,"Univ Fed Rio de Janeiro, Ctr Ciencias Saude, Inst Biol, Dept Ecol, BR-68020 Rio De Janeiro, RJ, Brazil.","univ fed rio de janeiro","ctr ciencias saude","68020"," rio de janeiro","rj","brazil",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"616",616,616,"Mercado, Dimaris Acosta",6,"Univ Puerto Rico, Dept Biol, Mayaguez Campus, Mayaguez, PR 00681 USA.","univ puerto rico","mayaguez campus","00681","mayaguez","pr","usa",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"617",617,617,"Montero, Guillermo",19,"Univ Nacl Rosario, Fac Ciencias Agr, Inst Invest Ciencias Agr Rosario, IICAR CONICET UNR, S2125ZAA, Zavalla, Argentina.","univ nacl rosario","fac ciencias agr",NA,"szaa","zavalla","argentina",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"618",618,618,"Ospina-Bautista, Fabiola",16,"Andes Univ, Dept Biol Sci, Bogota 111711, Colombia.","andes univ","dept biol sci"," 11171","bogota",NA,"colombia",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"619",619,619,"Piccoli, Gustavo C. O.",15,"Univ Sao Paulo State, Dept Zool & Bot, UNESP IBILCE, BR-15054000 Sao Jose Do Rio Preto, SP, Brazil.","univ sao paulo state","dept zool & bot","15054000"," sao jose do rio preto","sp","brazil",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"620",620,620,"Realpe, Emilio",22,"Andes Univ, Dept Biol Sci, Bogota 111711, Colombia.","andes univ","dept biol sci"," 11171","bogota",NA,"colombia",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"621",621,186,"Romero, Gustavo Q.",9,"Univ Estadual Campinas, Inst Biol, Dept Anim Biol, Lab Multitroph Interact & Biodivers,UNICAMP, BR-13083862 Campinas, SP, Brazil.","univ estadual campinas","inst biol","13083862"," campinas","sp","brazil",NA,"H-8974-2012","0000-0003-3736-4759","WOS:000517227100001",107,"J","2020","WILEY"
"622",622,622,"Srivastava, Diane S.",1,"Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada.","univ british columbia","dept zool"," v6t 1z4","bc",NA,"canada",NA,NA,"0000-0003-4541-5595","WOS:000517227100001",107,"J","2020","WILEY"
"623",623,623,"Trzcinski, M. Kurtis",3,"Univ Toulouse, Ecolab, Lab Ecol Fonct & Environm, INPT,CNRS,UPS, F-21941901 Toulouse, France.","univ toulouse","ecolab","2194190"," toulouse",NA,"france",NA,NA,NA,"WOS:000517227100001",107,"J","2020","WILEY"
"624",624,624,"Andrus, Robert A.",1,"Univ Colorado, Dept Geog, Boulder, CO 80309 USA.","univ colorado","dept geog","80309","boulder","co","usa",NA,NA,NA,"WOS:000516927800001",108,"J","2020","WILEY"
"625",625,625,"Hart, Sarah J.",2,"Univ Wisconsin, Dept Forest & Wildlife Ecol, Madison, WI 53706 USA.","univ wisconsin","dept forest & wildlife ecol","53706","madison","wi","usa",NA,NA,NA,"WOS:000516927800001",108,"J","2020","WILEY"
"626",626,626,"Veblen, Thomas T.",3,"Univ Colorado, Dept Geog, Boulder, CO 80309 USA.","univ colorado","dept geog","80309","boulder","co","usa",NA,NA,NA,"WOS:000516927800001",108,"J","2020","WILEY"
"627",627,627,"Carlson, Peter M.",4,"Univ Calif Santa Barbara, Marine Sci Inst, Santa Barbara, CA 93106 USA.","univ calif santa barbara","marine sci inst","93106","santa barbara","ca","usa",NA,NA,NA,"WOS:000516910100001",109,"J","2020","WILEY"
"628",628,628,"Caselle, Jennifer E.",6,"Univ Calif Santa Barbara, Marine Sci Inst, Santa Barbara, CA 93106 USA.","univ calif santa barbara","marine sci inst","93106","santa barbara","ca","usa",NA,NA,NA,"WOS:000516910100001",109,"J","2020","WILEY"
"629",629,629,"Davis, Kathryn",3,"Univ Calif Santa Barbara, Marine Sci Inst, Santa Barbara, CA 93106 USA.","univ calif santa barbara","marine sci inst","93106","santa barbara","ca","usa",NA,NA,NA,"WOS:000516910100001",109,"J","2020","WILEY"
"630",630,630,"Eisaguirre, Jacob H.",1,"Univ Calif Santa Barbara, Dept Environm Studies, Santa Barbara, CA 93106 USA.","univ calif santa barbara","dept environm studies","93106","santa barbara","ca","usa",NA,NA,"0000-0002-0450-8472","WOS:000516910100001",109,"J","2020","WILEY"
"631",631,631,"Eisaguirre, Joseph M.",2,"Univ Alaska Fairbanks, Dept Biol & Wildlife, Fairbanks, AK 99775 USA.","univ alaska fairbanks","dept biol & wildlife","99775","fairbanks","ak","usa",NA,NA,NA,"WOS:000516910100001",109,"J","2020","WILEY"
"632",632,632,"Gaines, Steven D.",5,"Univ Calif Santa Barbara, Bren Sch Environm Sci & Management, Santa Barbara, CA 93106 USA.","univ calif santa barbara","bren sch environm sci & management","93106","santa barbara","ca","usa",NA,NA,"0000-0002-7604-3483","WOS:000516910100001",109,"J","2020","WILEY"
"633",633,633,"Dahlberg, C. Johan",2,"Stockholm Univ, Dept Ecol Environm & Plant Sci, SE-10691 Stockholm, Sweden.","stockholm univ","dept ecol environm & plant sci","10691"," stockholm",NA,"sweden",NA,NA,NA,"WOS:000516928200001",110,"J","2020","WILEY"
